x,y,z,intensity
4.277620315551758,7.743943214416504,-0.4025549292564392,1.0
3.6554181575775146,7.1232218742370605,-0.392289400100708,3.0
3.795346260070801,6.517004013061523,-0.3958684504032135,1.0
3.169058322906494,6.175464630126953,-0.3886106014251709,1.0
2.466708183288574,4.806812286376953,-0.37811046838760376,5.0
2.098273992538452,4.08885383605957,-0.3860914409160614,8.0
1.7829970121383667,3.4744815826416016,-0.38298454880714417,9.0
1.788771629333496,2.8664729595184326,-0.378985196352005,18.0
1.6114223003387451,2.5822739601135254,-0.38445183634757996,22.0
1.4343739748001099,2.2985575199127197,-0.38065940141677856,20.0
1.3184177875518799,2.1127395629882812,-0.38536471128463745,26.0
5.276117324829102,9.55156135559082,-0.42032569646835327,0.0
5.221714496612549,8.367698669433594,-0.4143648147583008,0.0
4.277620315551758,7.743943214416504,-0.4025549292564392,1.0
3.6554181575775146,7.1232218742370605,-0.392289400100708,3.0
3.795346260070801,6.517004013061523,-0.3958684504032135,1.0
3.169058322906494,6.175464630126953,-0.3886106014251709,1.0
2.466708183288574,4.806812286376953,-0.37811046838760376,5.0
2.098273992538452,4.08885383605957,-0.3860914409160614,8.0
1.7829970121383667,3.4744815826416016,-0.38298454880714417,9.0
1.788771629333496,2.8664729595184326,-0.378985196352005,18.0
1.6114223003387451,2.5822739601135254,-0.38445183634757996,22.0
1.4343739748001099,2.2985575199127197,-0.38065940141677856,20.0
1.3184177875518799,2.1127395629882812,-0.38536471128463745,26.0
5.294717311859131,9.5458345413208,-0.4204796552658081,0.0
5.234188079833984,8.355186462402344,-0.4141969084739685,0.0
3.689807415008545,7.15944766998291,-0.39463841915130615,2.0
3.7865514755249023,6.475887775421143,-0.3937717080116272,2.0
5.294717311859131,9.5458345413208,-0.4204796552658081,0.0
5.234188079833984,8.355186462402344,-0.4141969084739685,0.0
3.689807415008545,7.15944766998291,-0.39463841915130615,2.0
3.7865514755249023,6.475887775421143,-0.3937717080116272,2.0
5.260802745819092,9.445788383483887,-0.4164765477180481,0.0
5.287058353424072,8.40693473815918,-0.41721901297569275,0.0
3.7371890544891357,7.22041130065918,-0.3983577489852905,2.0
3.809981107711792,6.489937782287598,-0.395029753446579,1.0
3.174071788787842,6.132444381713867,-0.38659822940826416,1.0
2.5036466121673584,4.837153911590576,-0.3811822831630707,4.0
2.0758888721466064,4.010706901550293,-0.3793942630290985,8.0
1.7896238565444946,3.4576308727264404,-0.3818133473396301,14.0
1.7987658977508545,2.8602118492126465,-0.378985196352005,18.0
1.6309890747070312,2.593430757522583,-0.3869580328464508,20.0
1.4487143754959106,2.303596258163452,-0.38232895731925964,22.0
1.319470763206482,2.098086357116699,-0.3835296630859375,27.0
5.260802745819092,9.445788383483887,-0.4164765477180481,0.0
5.287058353424072,8.40693473815918,-0.41721901297569275,0.0
3.7371890544891357,7.22041130065918,-0.3983577489852905,2.0
3.809981107711792,6.489937782287598,-0.395029753446579,1.0
3.174071788787842,6.132444381713867,-0.38659822940826416,1.0
2.5036466121673584,4.837153911590576,-0.3811822831630707,4.0
2.0758888721466064,4.010706901550293,-0.3793942630290985,8.0
1.7896238565444946,3.4576308727264404,-0.3818133473396301,14.0
1.7987658977508545,2.8602118492126465,-0.378985196352005,18.0
1.6309890747070312,2.593430757522583,-0.3869580328464508,20.0
1.4487143754959106,2.303596258163452,-0.38232895731925964,22.0
1.319470763206482,2.098086357116699,-0.3835296630859375,27.0
6.621980667114258,10.488962173461914,-0.43452566862106323,0.0
5.2753143310546875,9.433112144470215,-0.41632258892059326,0.0
5.308109760284424,8.407840728759766,-0.4177227020263672,0.0
3.7221341133117676,7.160710334777832,-0.39542144536972046,2.0
3.8456311225891113,6.5245795249938965,-0.39754587411880493,1.0
6.621980667114258,10.488962173461914,-0.43452566862106323,0.0
5.2753143310546875,9.433112144470215,-0.41632258892059326,0.0
5.308109760284424,8.407840728759766,-0.4177227020263672,0.0
3.7221341133117676,7.160710334777832,-0.39542144536972046,2.0
3.8456311225891113,6.5245795249938965,-0.39754587411880493,1.0
5.285898208618164,9.413435935974121,-0.41586068272590637,0.0
5.329193115234375,8.40869140625,-0.4182263910770416,0.0
3.677311658859253,7.0444111824035645,-0.38935309648513794,2.0
3.8610806465148926,6.524733543395996,-0.3979652225971222,1.0
2.516814708709717,4.821314811706543,-0.3806237578392029,3.0
2.0935580730438232,4.010507106781006,-0.3800639808177948,10.0
1.7906230688095093,3.430191993713379,-0.37947091460227966,12.0
1.8321410417556763,2.8908519744873047,-0.38388970494270325,19.0
1.6315298080444336,2.5743165016174316,-0.3849530816078186,21.0
1.4503812789916992,2.2884905338287354,-0.38065940141677856,22.0
1.333130955696106,2.1034865379333496,-0.38536471128463745,30.0
5.285898208618164,9.413435935974121,-0.41586068272590637,0.0
5.329193115234375,8.40869140625,-0.4182263910770416,0.0
3.677311658859253,7.0444111824035645,-0.38935309648513794,2.0
3.8610806465148926,6.524733543395996,-0.3979652225971222,1.0
2.516814708709717,4.821314811706543,-0.3806237578392029,3.0
2.0935580730438232,4.010507106781006,-0.3800639808177948,10.0
1.7906230688095093,3.430191993713379,-0.37947091460227966,12.0
1.8321410417556763,2.8908519744873047,-0.38388970494270325,19.0
1.6315298080444336,2.5743165016174316,-0.3849530816078186,21.0
1.4503812789916992,2.2884905338287354,-0.38065940141677856,22.0
1.333130955696106,2.1034865379333496,-0.38536471128463745,30.0
5.318008899688721,9.432058334350586,-0.4170924127101898,0.0
5.3159589767456055,8.355550765991211,-0.416043758392334,0.0
4.331269264221191,7.681970119476318,-0.4012821614742279,1.0
3.6766045093536377,7.013218879699707,-0.3879828155040741,2.0
3.876532554626465,6.524859428405762,-0.39838457107543945,1.0
5.318008899688721,9.432058334350586,-0.4170924127101898,0.0
5.3159589767456055,8.355550765991211,-0.416043758392334,0.0
4.331269264221191,7.681970119476318,-0.4012821614742279,1.0
3.6766045093536377,7.013218879699707,-0.3879828155040741,2.0
3.876532554626465,6.524859428405762,-0.39838457107543945,1.0
5.3679375648498535,9.481894493103027,-0.41970983147621155,0.0
5.3283820152282715,8.34289264678955,-0.4158758521080017,0.0
4.3545122146606445,7.69178581237793,-0.40219128131866455,1.0
3.7744522094726562,7.169411659240723,-0.3969874680042267,2.0
3.8776824474334717,6.500931262969971,-0.3973361849784851,1.0
2.5261850357055664,4.798381328582764,-0.3795067369937897,4.0
2.1038239002227783,3.996124267578125,-0.3793942630290985,9.0
1.8229793310165405,3.4626717567443848,-0.3837653398513794,13.0
1.8250988721847534,2.8576412200927734,-0.38032278418540955,18.0
1.6447736024856567,2.5752978324890137,-0.3859555721282959,22.0
1.4583567380905151,2.283416509628296,-0.38065940141677856,19.0
1.3255677223205566,2.075502395629883,-0.3810828924179077,24.0
5.3679375648498535,9.481894493103027,-0.41970983147621155,0.0
5.3283820152282715,8.34289264678955,-0.4158758521080017,0.0
4.3545122146606445,7.69178581237793,-0.40219128131866455,1.0
3.7744522094726562,7.169411659240723,-0.3969874680042267,2.0
3.8776824474334717,6.500931262969971,-0.3973361849784851,1.0
2.5261850357055664,4.798381328582764,-0.3795067369937897,4.0
2.1038239002227783,3.996124267578125,-0.3793942630290985,9.0
1.8229793310165405,3.4626717567443848,-0.3837653398513794,13.0
1.8250988721847534,2.8576412200927734,-0.38032278418540955,18.0
1.6447736024856567,2.5752978324890137,-0.3859555721282959,22.0
1.4583567380905151,2.283416509628296,-0.38065940141677856,19.0
1.3255677223205566,2.075502395629883,-0.3810828924179077,24.0
5.368675231933594,9.44471263885498,-0.4184781014919281,0.0
5.405487060546875,8.431148529052734,-0.42074480652809143,0.0
4.369904041290283,7.687648773193359,-0.4023731052875519,1.0
3.7776217460632324,7.145153999328613,-0.39600870013237,2.0
3.8849174976348877,6.487299919128418,-0.39691683650016785,2.0
5.368675231933594,9.44471263885498,-0.4184781014919281,0.0
5.405487060546875,8.431148529052734,-0.42074480652809143,0.0
4.369904041290283,7.687648773193359,-0.4023731052875519,1.0
3.7776217460632324,7.145153999328613,-0.39600870013237,2.0
3.8849174976348877,6.487299919128418,-0.39691683650016785,2.0
5.367318630218506,9.404086112976074,-0.4170924127101898,0.0
5.424519062042236,8.428422927856445,-0.4210805892944336,1.0
4.3852949142456055,7.683480739593506,-0.4025549292564392,1.0
3.726386785507202,7.0185747146606445,-0.38935309648513794,2.0
3.8653597831726074,6.429159164428711,-0.3937717080116272,1.0
2.533562183380127,4.771913051605225,-0.37811046838760376,4.0
2.1102826595306396,3.974674701690674,-0.37805482745170593,9.0
1.8275871276855469,3.44222354888916,-0.38220372796058655,12.0
1.8372132778167725,2.8545961380004883,-0.38076865673065186,19.0
1.6494569778442383,2.5628669261932373,-0.3849530816078186,21.0
1.4834678173065186,2.3049590587615967,-0.385111540555954,23.0
1.3413612842559814,2.0841591358184814,-0.3835296630859375,26.0
5.367318630218506,9.404086112976074,-0.4170924127101898,0.0
5.424519062042236,8.428422927856445,-0.4210805892944336,1.0
4.3852949142456055,7.683480739593506,-0.4025549292564392,1.0
3.726386785507202,7.0185747146606445,-0.38935309648513794,2.0
3.8653597831726074,6.429159164428711,-0.3937717080116272,1.0
2.533562183380127,4.771913051605225,-0.37811046838760376,4.0
2.1102826595306396,3.974674701690674,-0.37805482745170593,9.0
1.8275871276855469,3.44222354888916,-0.38220372796058655,12.0
1.8372132778167725,2.8545961380004883,-0.38076865673065186,19.0
1.6494569778442383,2.5628669261932373,-0.3849530816078186,21.0
1.4834678173065186,2.3049590587615967,-0.385111540555954,23.0
1.3413612842559814,2.0841591358184814,-0.3835296630859375,26.0
6.920164108276367,10.711180686950684,-0.446708619594574,0.0
5.387696743011475,9.401640892028809,-0.4174003601074219,0.0
5.467413425445557,8.4625825881958,-0.42326322197914124,1.0
4.404657363891602,7.686216831207275,-0.4031003713607788,1.0
3.7536673545837402,7.040264129638672,-0.39091911911964417,2.0
3.87863826751709,6.425823211669922,-0.39398136734962463,1.0
6.920164108276367,10.711180686950684,-0.446708619594574,0.0
5.387696743011475,9.401640892028809,-0.4174003601074219,0.0
5.467413425445557,8.4625825881958,-0.42326322197914124,1.0
4.404657363891602,7.686216831207275,-0.4031003713607788,1.0
3.7536673545837402,7.040264129638672,-0.39091911911964417,2.0
3.87863826751709,6.425823211669922,-0.39398136734962463,1.0
6.938749313354492,10.699148178100586,-0.4467645585536957,0.0
5.406004428863525,9.395734786987305,-0.4176018238067627,0.0
5.482097148895264,8.453075408935547,-0.4233073890209198,1.0
4.4140095710754395,7.671629428863525,-0.4027755558490753,1.0
3.811142683029175,7.1182661056518555,-0.3956525921821594,2.0
3.9001388549804688,6.436159133911133,-0.39506274461746216,1.0
3.2574195861816406,6.084049224853516,-0.3864049017429352,1.0
2.5671095848083496,4.794722080230713,-0.3806476294994354,4.0
2.1504461765289307,4.016498565673828,-0.3827628195285797,11.0
1.8414380550384521,3.4393482208251953,-0.3826112747192383,10.0
1.8536280393600464,2.858186721801758,-0.38212117552757263,18.0
1.6540497541427612,2.5504486560821533,-0.383963942527771,22.0
1.4742399454116821,2.2731921672821045,-0.38067129254341125,21.0
1.3378536701202393,2.062892436981201,-0.3804819881916046,26.0
6.938749313354492,10.699148178100586,-0.4467645585536957,0.0
5.406004428863525,9.395734786987305,-0.4176018238067627,0.0
5.482097148895264,8.453075408935547,-0.4233073890209198,1.0
4.4140095710754395,7.671629428863525,-0.4027755558490753,1.0
3.811142683029175,7.1182661056518555,-0.3956525921821594,2.0
3.9001388549804688,6.436159133911133,-0.39506274461746216,1.0
3.2574195861816406,6.084049224853516,-0.3864049017429352,1.0
2.5671095848083496,4.794722080230713,-0.3806476294994354,4.0
2.1504461765289307,4.016498565673828,-0.3827628195285797,11.0
1.8414380550384521,3.4393482208251953,-0.3826112747192383,10.0
1.8536280393600464,2.858186721801758,-0.38212117552757263,18.0
1.6540497541427612,2.5504486560821533,-0.383963942527771,22.0
1.4742399454116821,2.2731921672821045,-0.38067129254341125,21.0
1.3378536701202393,2.062892436981201,-0.3804819881916046,26.0
6.965940475463867,10.700545310974121,-0.4474360942840576,0.0
5.394232273101807,9.337925910949707,-0.41554009914398193,0.0
5.463982105255127,8.393351554870605,-0.42087602615356445,1.0
4.4412431716918945,7.688210964202881,-0.404125839471817,1.0
3.7818093299865723,7.034254550933838,-0.3914152681827545,2.0
3.9382364749908447,6.473774433135986,-0.39785483479499817,2.0
6.965940475463867,10.700545310974121,-0.4474360942840576,0.0
5.394232273101807,9.337925910949707,-0.41554009914398193,0.0
5.463982105255127,8.393351554870605,-0.42087602615356445,1.0
4.4412431716918945,7.688210964202881,-0.404125839471817,1.0
3.7818093299865723,7.034254550933838,-0.3914152681827545,2.0
3.9382364749908447,6.473774433135986,-0.39785483479499817,2.0
6.9997172355651855,10.711918830871582,-0.44852837920188904,0.0
5.408346176147461,9.32513427734375,-0.4154801666736603,0.0
5.445677280426025,8.333715438842773,-0.4184437096118927,1.0
4.45250940322876,7.677069187164307,-0.40402141213417053,1.0
3.8053395748138428,7.048802375793457,-0.392659991979599,2.0
3.9514923095703125,6.470368385314941,-0.39813071489334106,1.0
3.3220503330230713,6.153584003448486,-0.39166998863220215,1.0
2.5874454975128174,4.792842388153076,-0.3813011944293976,3.0
2.1624114513397217,4.005532741546631,-0.3825073540210724,9.0
1.8457404375076294,3.4189484119415283,-0.3811173439025879,14.0
1.8678356409072876,2.8584160804748535,-0.38307249546051025,19.0
1.6563341617584229,2.53474760055542,-0.3825129568576813,23.0
1.482080101966858,2.268080472946167,-0.38071852922439575,18.0
1.3601045608520508,2.0814168453216553,-0.384807288646698,30.0
6.9997172355651855,10.711918830871582,-0.44852837920188904,0.0
5.408346176147461,9.32513427734375,-0.4154801666736603,0.0
5.445677280426025,8.333715438842773,-0.4184437096118927,1.0
4.45250940322876,7.677069187164307,-0.40402141213417053,1.0
3.8053395748138428,7.048802375793457,-0.392659991979599,2.0
3.9514923095703125,6.470368385314941,-0.39813071489334106,1.0
3.3220503330230713,6.153584003448486,-0.39166998863220215,1.0
2.5874454975128174,4.792842388153076,-0.3813011944293976,3.0
2.1624114513397217,4.005532741546631,-0.3825073540210724,9.0
1.8457404375076294,3.4189484119415283,-0.3811173439025879,14.0
1.8678356409072876,2.8584160804748535,-0.38307249546051025,19.0
1.6563341617584229,2.53474760055542,-0.3825129568576813,23.0
1.482080101966858,2.268080472946167,-0.38071852922439575,18.0
1.3601045608520508,2.0814168453216553,-0.384807288646698,30.0
7.020383358001709,10.703163146972656,-0.4487801194190979,0.0
5.4264397621154785,9.31923770904541,-0.41572824120521545,0.0
5.495119094848633,8.37777042388916,-0.42121878266334534,1.0
4.469770908355713,7.676277160644531,-0.40446269512176514,1.0
3.8155925273895264,7.03870964050293,-0.3925339877605438,2.0
3.952211618423462,6.44650936126709,-0.39714786410331726,1.0
7.020383358001709,10.703163146972656,-0.4487801194190979,0.0
5.4264397621154785,9.31923770904541,-0.41572824120521545,0.0
5.495119094848633,8.37777042388916,-0.42121878266334534,1.0
4.469770908355713,7.676277160644531,-0.40446269512176514,1.0
3.8155925273895264,7.03870964050293,-0.3925339877605438,2.0
3.952211618423462,6.44650936126709,-0.39714786410331726,1.0
7.036674976348877,10.687668800354004,-0.4487515985965729,0.0
5.446560859680176,9.316749572753906,-0.41613060235977173,0.0
5.5403594970703125,8.414986610412598,-0.42365893721580505,1.0
4.476970672607422,7.658193111419678,-0.40399426221847534,1.0
3.8525731563568115,7.077723026275635,-0.39515069127082825,2.0
3.963348150253296,6.439664840698242,-0.3972138464450836,1.0
3.28981351852417,6.043853759765625,-0.3855269253253937,1.0
2.5868072509765625,4.752331256866455,-0.3788815140724182,4.0
2.1762261390686035,3.9980361461639404,-0.3825867772102356,9.0
1.8537253141403198,3.4055562019348145,-0.3804040253162384,13.0
1.875509262084961,2.848621129989624,-0.382686048746109,18.0
1.6803526878356934,2.5522072315216064,-0.38607558608055115,20.0
1.502971887588501,2.28279185295105,-0.3841058611869812,18.0
1.3694565296173096,2.0800020694732666,-0.38546252250671387,26.0
7.036674976348877,10.687668800354004,-0.4487515985965729,0.0
5.446560859680176,9.316749572753906,-0.41613060235977173,0.0
5.5403594970703125,8.414986610412598,-0.42365893721580505,1.0
4.476970672607422,7.658193111419678,-0.40399426221847534,1.0
3.8525731563568115,7.077723026275635,-0.39515069127082825,2.0
3.963348150253296,6.439664840698242,-0.3972138464450836,1.0
3.28981351852417,6.043853759765625,-0.3855269253253937,1.0
2.5868072509765625,4.752331256866455,-0.3788815140724182,4.0
2.1762261390686035,3.9980361461639404,-0.3825867772102356,9.0
1.8537253141403198,3.4055562019348145,-0.3804040253162384,13.0
1.875509262084961,2.848621129989624,-0.382686048746109,18.0
1.6803526878356934,2.5522072315216064,-0.38607558608055115,20.0
1.502971887588501,2.28279185295105,-0.3841058611869812,18.0
1.3694565296173096,2.0800020694732666,-0.38546252250671387,26.0
7.030878067016602,10.638810157775879,-0.4473206698894501,0.0
5.47277307510376,9.324552536010742,-0.41699549555778503,0.0
5.5438666343688965,8.388731002807617,-0.42290636897087097,1.0
4.490201473236084,7.650439739227295,-0.4040715992450714,1.0
3.870549440383911,7.08156681060791,-0.39580878615379333,2.0
3.96396541595459,6.415815353393555,-0.39623042941093445,2.0
7.030878067016602,10.638810157775879,-0.4473206698894501,0.0
5.47277307510376,9.324552536010742,-0.41699549555778503,0.0
5.5438666343688965,8.388731002807617,-0.42290636897087097,1.0
4.490201473236084,7.650439739227295,-0.4040715992450714,1.0
3.870549440383911,7.08156681060791,-0.39580878615379333,2.0
3.96396541595459,6.415815353393555,-0.39623042941093445,2.0
72.18028259277344,108.8109130859375,-1.848860263824463,3.0
7.192877292633057,10.84317684173584,-0.45654892921447754,0.0
5.509160041809082,9.349518775939941,-0.41863176226615906,0.0
5.549508571624756,8.36581802368164,-0.422321617603302,1.0
4.501378536224365,7.639226913452148,-0.403967022895813,1.0
3.8846957683563232,7.078370094299316,-0.39607521891593933,3.0
3.9518795013427734,6.371615886688232,-0.3939872980117798,2.0
3.364478588104248,6.130473613739014,-0.391914039850235,1.0
2.6089718341827393,4.753851890563965,-0.37981435656547546,4.0
2.178520917892456,3.969519853591919,-0.3806557059288025,11.0
1.8750568628311157,3.4165728092193604,-0.38242483139038086,13.0
1.8831373453140259,2.8388071060180664,-0.3822994828224182,20.0
1.6869616508483887,2.543074607849121,-0.385627418756485,21.0
1.5130345821380615,2.280881643295288,-0.38471028208732605,21.0
1.374444842338562,2.0719592571258545,-0.38489407300949097,27.0
1.1233407258987427,2.046858310699463,-0.3948434591293335,13.0
72.18028259277344,108.8109130859375,-1.848860263824463,3.0
7.192877292633057,10.84317684173584,-0.45654892921447754,0.0
5.509160041809082,9.349518775939941,-0.41863176226615906,0.0
5.549508571624756,8.36581802368164,-0.422321617603302,1.0
4.501378536224365,7.639226913452148,-0.403967022895813,1.0
3.8846957683563232,7.078370094299316,-0.39607521891593933,3.0
3.9518795013427734,6.371615886688232,-0.3939872980117798,2.0
3.364478588104248,6.130473613739014,-0.391914039850235,1.0
2.6089718341827393,4.753851890563965,-0.37981435656547546,4.0
2.178520917892456,3.969519853591919,-0.3806557059288025,11.0
1.8750568628311157,3.4165728092193604,-0.38242483139038086,13.0
1.8831373453140259,2.8388071060180664,-0.3822994828224182,20.0
1.6869616508483887,2.543074607849121,-0.385627418756485,21.0
1.5130345821380615,2.280881643295288,-0.38471028208732605,21.0
1.374444842338562,2.0719592571258545,-0.38489407300949097,27.0
1.1233407258987427,2.046858310699463,-0.3948434591293335,13.0
72.28814697265625,108.56632995605469,-1.8479588031768799,1.0
21.945127487182617,37.096256256103516,-0.7609184980392456,3.0
7.41566801071167,12.535516738891602,-0.4603191018104553,0.0
7.216008186340332,10.83739948272705,-0.45694297552108765,0.0
5.433705806732178,9.185188293457031,-0.41178616881370544,0.0
5.5727949142456055,8.369531631469727,-0.42308178544044495,1.0
4.516587734222412,7.634883403778076,-0.4042263627052307,1.0
3.864124298095703,7.0121684074401855,-0.3928133249282837,2.0
4.062097549438477,6.524158000946045,-0.4039197266101837,3.0
72.28814697265625,108.56632995605469,-1.8479588031768799,1.0
21.945127487182617,37.096256256103516,-0.7609184980392456,3.0
7.41566801071167,12.535516738891602,-0.4603191018104553,0.0
7.216008186340332,10.83739948272705,-0.45694297552108765,0.0
5.433705806732178,9.185188293457031,-0.41178616881370544,0.0
5.5727949142456055,8.369531631469727,-0.42308178544044495,1.0
4.516587734222412,7.634883403778076,-0.4042263627052307,1.0
3.864124298095703,7.0121684074401855,-0.3928133249282837,2.0
4.062097549438477,6.524158000946045,-0.4039197266101837,3.0
21.99901008605957,37.04106521606445,-0.7609414458274841,2.0
7.4373250007629395,12.522674560546875,-0.46044620871543884,0.0
7.1814188957214355,10.745139122009277,-0.45368868112564087,0.0
5.465902805328369,9.20327091217041,-0.41311338543891907,0.0
5.609460353851318,8.393109321594238,-0.4248514473438263,1.0
4.537939548492432,7.640803813934326,-0.40503227710723877,1.0
3.8510937690734863,6.9600300788879395,-0.3903345465660095,2.0
4.018322467803955,6.42905330657959,-0.39852750301361084,2.0
3.34309458732605,6.041930675506592,-0.3871104121208191,1.0
2.6408298015594482,4.772736072540283,-0.38214534521102905,4.0
2.2037956714630127,3.9828903675079346,-0.3827455937862396,11.0
1.8964813947677612,3.427485704421997,-0.38444626331329346,14.0
1.9061815738677979,2.8521087169647217,-0.38503584265708923,20.0
1.6913225650787354,2.530627489089966,-0.38467758893966675,25.0
1.509895920753479,2.259169578552246,-0.3819739520549774,19.0
1.396965742111206,2.090198516845703,-0.38922131061553955,25.0
1.1265826225280762,2.036057710647583,-0.3935501277446747,18.0
21.99901008605957,37.04106521606445,-0.7609414458274841,2.0
7.4373250007629395,12.522674560546875,-0.46044620871543884,0.0
7.1814188957214355,10.745139122009277,-0.45368868112564087,0.0
5.465902805328369,9.20327091217041,-0.41311338543891907,0.0
5.609460353851318,8.393109321594238,-0.4248514473438263,1.0
4.537939548492432,7.640803813934326,-0.40503227710723877,1.0
3.8510937690734863,6.9600300788879395,-0.3903345465660095,2.0
4.018322467803955,6.42905330657959,-0.39852750301361084,2.0
3.34309458732605,6.041930675506592,-0.3871104121208191,1.0
2.6408298015594482,4.772736072540283,-0.38214534521102905,4.0
2.2037956714630127,3.9828903675079346,-0.3827455937862396,11.0
1.8964813947677612,3.427485704421997,-0.38444626331329346,14.0
1.9061815738677979,2.8521087169647217,-0.38503584265708923,20.0
1.6913225650787354,2.530627489089966,-0.38467758893966675,25.0
1.509895920753479,2.259169578552246,-0.3819739520549774,19.0
1.396965742111206,2.090198516845703,-0.38922131061553955,25.0
1.1265826225280762,2.036057710647583,-0.3935501277446747,18.0
22.316925048828125,37.428958892822266,-0.7700811624526978,0.0
7.458941459655762,12.509806632995605,-0.46057334542274475,0.0
